date,avg_price,norm_price
2024-11-21,3.54594992235,1.6943367828093698
2024-11-20,3.63422631365,1.768343259652911
2024-11-19,3.7232849094500002,1.8430054973217833
2024-11-18,3.75157013995,1.8667184088396385
2024-11-17,3.76884383395,1.8811998031987371
2024-11-16,3.7212799695000003,1.841324656727857
2024-11-15,3.4446681410499997,1.6094272425340068
2024-11-14,3.355869881775,1.534983257885282
2024-11-13,3.20606005355,1.4093902491521721
2024-11-12,3.1638070525749997,1.3739674629215974
2024-11-11,3.158829344625,1.3697944034805556
2024-11-10,2.9112230526,1.162213768984646
2024-11-09,2.52362179815,0.8372684145183792
2024-11-08,2.29667499235,0.6470076519201994
2024-11-07,2.30402611345,0.6531704613129439
2024-11-06,2.1646437245500003,0.5363192921088257
2024-11-05,1.93990681885,0.3479111983631977
2024-11-04,1.8883975412500003,0.30472841637818127
2024-11-03,1.900557776425,0.3149229446052388
2024-11-02,1.9480264337000002,0.3547182741795719
2024-11-01,1.99361041305,0.3929335847798617
2024-10-31,2.0215781507,0.4163803262956869
2024-10-30,2.0661075142,0.4537115001258566
2024-10-29,1.926021251925,0.3362702389632811
2024-10-28,1.7304062228250001,0.17227645865412006
2024-10-27,1.7740585053749998,0.20887233202558012
2024-10-26,1.770513042575,0.20589999472515605
2024-10-25,1.82539918435,0.2519137694217078
2024-10-24,1.9714787053,0.37437947656374576
2024-10-23,1.939643525975,0.34769046688822686
2024-10-22,1.964629378375,0.36863734611409676
2024-10-21,2.07871489505,0.46428089274819895
2024-10-20,2.09618830565,0.47892971943790746
2024-10-19,2.0923066539,0.475675538267601
2024-10-18,2.078814200325,0.46436414528521935
2024-10-17,2.068589196325,0.45579201732883884
2024-10-16,2.0679459419499997,0.45525274528444604
2024-10-15,2.140274544525,0.515889399918429
2024-10-14,2.2878011613,0.6395682792584478
2024-10-13,2.269007941225,0.6238129908306566
2024-10-12,2.146531457,0.5211348799541897
2024-10-11,1.940034529775,0.3480182647653749
2024-10-10,1.8400803755250001,0.26422174008892574
2024-10-09,1.9252379073750001,0.33561352237749476
2024-10-08,2.0176569749,0.413093010154093
2024-10-07,1.96354253235,0.367726189189837
2024-10-06,1.793112513475,0.22484625198836072
2024-10-05,1.7514823041,0.18994558284305676
2024-10-04,1.7209455951250001,0.16434514525883162
2024-10-03,1.7826253368,0.2160543316762251
2024-10-02,1.821135950075,0.24833968869632844
2024-10-01,1.7898658094,0.2221243789438708
2024-09-30,1.7690133333500002,0.20464271410462403
2024-09-29,1.7305798725250001,0.17242203780968685
2024-09-28,1.66217367225,0.11507372755307554
2024-09-27,1.6647377026749999,0.11722328141996416
2024-09-26,1.6768174616499998,0.12735034245739113
2024-09-25,1.7219853109,0.16521679055711874
2024-09-24,1.642942435325,0.09895122787673606
2024-09-23,1.56935002865,0.037255063588087355
2024-09-22,1.531407443725,0.005445912904827673
2024-09-21,1.4750770871,-0.04177861872548226
2024-09-20,1.443778369675,-0.06801788578471245
2024-09-19,1.3514323447,-0.14543613836914254
2024-09-18,1.233783060025,-0.24406736846066487
2024-09-17,1.1053108745250002,-0.35177197306931335
2024-09-16,1.06905904695,-0.3821636780139318
2024-09-15,1.07350528595,-0.3784361753515711
2024-09-14,1.036253802775,-0.409665941163013
2024-09-13,1.0274117723,-0.41707865382561093
2024-09-12,0.9891239059249999,-0.4491772710724404
2024-09-11,0.9127376586,-0.5132156505369009
2024-09-10,0.9364005384,-0.49337788485367456
2024-09-09,0.9383593747999999,-0.49173569515219234
2024-09-08,0.92372124975,-0.5040075613509828
2024-09-07,0.868261144275,-0.5505025182826435
2024-09-06,0.82830631825,-0.583998630475971
2024-09-05,0.806600211625,-0.6021959361615569
2024-09-04,0.795246180925,-0.6117145831939759
2024-09-03,0.7969724317500001,-0.6102673815149635
2024-09-02,0.77172200695,-0.6314360649050691
2024-09-01,0.7823713304,-0.6225082089098751
2024-08-31,0.81215324015,-0.5975405569498
2024-08-30,0.810312274425,-0.5990839298187016
2024-08-29,0.8158314868000001,-0.5944569003625821
2024-08-28,0.8183195236999999,-0.5923710556365561
2024-08-27,0.896881115775,-0.5265089767832013
2024-08-26,0.966198452825,-0.4683968153808043
2024-08-25,0.9998957428999999,-0.44014670591325106
2024-08-24,1.0179919096,-0.42497579189968265
2024-08-23,0.937208434225,-0.49270058571644926
2024-08-22,0.85016688005,-0.5656718373570673
2024-08-21,0.859765623925,-0.5576247343224842
2024-08-20,0.8923161016,-0.5303360545653509
2024-08-19,0.863879005725,-0.5541762823587444
2024-08-18,0.8321351052,-0.5807887684893038
2024-08-17,0.823375737575,-0.5881321807851304
2024-08-16,0.8371253766,-0.5766051764850497
2024-08-15,0.8859209581999999,-0.5356974204410222
2024-08-14,0.937493632525,-0.49246148983731397
2024-08-13,0.9799953582249998,-0.4568301853344126
2024-08-12,0.9686983730750001,-0.46630100825312526
2024-08-11,0.89646027335,-0.5268617898595164
2024-08-10,0.8954880965249999,-0.5276768139064633
2024-08-09,0.852937099675,-0.5633494248579839
2024-08-08,0.732723808475,-0.6641301887798396
2024-08-07,0.6142842765750001,-0.7634239223119349
2024-08-06,0.5715384499,-0.7992598687682261
2024-08-05,0.538620728075,-0.8268564275095663
2024-08-04,0.59526039545,-0.779372585337443
2024-08-03,0.6240766210250001,-0.7552145143138205
2024-08-02,0.667053697275,-0.7191846998701175
2024-08-01,0.69571230585,-0.6951587669945193
2024-07-31,0.709075027425,-0.6839561347817215
2024-07-30,0.7232649769999999,-0.6720599963106278
2024-07-29,0.752776633025,-0.6473189114512979
2024-07-28,0.7661564527,-0.6361019450532996
2024-07-27,0.7848103911500001,-0.6204634233193378
2024-07-26,0.7693942334250001,-0.633387552895663
2024-07-25,0.7507427219,-0.6490240400180354
2024-07-24,0.794069018625,-0.6127014567307517
2024-07-23,0.82346712465,-0.5880555664678686
2024-07-22,0.8546321822499999,-0.5619283530687181
2024-07-21,0.84570617175,-0.5694114703512145
2024-07-20,0.8599126137499999,-0.557501505462311
2024-07-19,0.831515705925,-0.5813080416202864
2024-07-18,0.8232414794,-0.5882447360716897
2024-07-17,0.860042855975,-0.5573923169458055
2024-07-16,0.854247435525,-0.5622509053295776
2024-07-15,0.824228363575,-0.5874173821238354
2024-07-14,0.7853431825749999,-0.6200167578442768
2024-07-13,0.754206659675,-0.6461200491892554
2024-07-12,0.751684838075,-0.6482342173048242
2024-07-11,0.7498135899999999,-0.6498029773695666
2024-07-10,0.741884229575,-0.6564505534659044
2024-07-09,0.709256455,-0.683804035047803
2024-07-08,0.6566247986,-0.7279277628445894
2024-07-07,0.6670879536250001,-0.7191559810729885
2024-07-06,0.6699097096750001,-0.7167903630329084
2024-07-05,0.644317917775,-0.7382452313928487
2024-07-04,0.725122668775,-0.6705026011644923
2024-07-03,0.7994563091,-0.6081850239459929
2024-07-02,0.8163072424000001,-0.5940580508482773
2024-07-01,0.8165231963999999,-0.5938770058999633
2024-06-30,0.7990238631000001,-0.608547564874703
2024-06-29,0.7886493559000001,-0.6172450287781686
2024-06-28,0.813562630925,-0.5963589947651943
2024-06-27,0.839626755425,-0.574508146561611
2024-06-26,0.854858990425,-0.5617382085271948
2024-06-25,0.8872508835499999,-0.534582478063236
2024-06-24,0.8738032986000001,-0.5458562554520463
2024-06-23,0.89713952385,-0.5262923404783293
2024-06-22,0.9050712615,-0.5196427714363767
2024-06-21,0.89957743675,-0.524248517187374
2024-06-20,0.885139057825,-0.5363529263032831
2024-06-19,0.833171203425,-0.5799201559625919
2024-06-18,0.8366121302499999,-0.5770354563544117
2024-06-17,0.92892968555,-0.4996410713104711
2024-06-16,0.9511047472,-0.4810506173698734
2024-06-15,0.9394465806,-0.4908242366107072
2024-06-14,0.9504987909000001,-0.48155862058821686
2024-06-13,0.9907257004999999,-0.44783440724013907
2024-06-12,1.0064339988,-0.4346653617312478
2024-06-11,1.013591874025,-0.4286645599394337
2024-06-10,1.063352461425,-0.38694779167435966
2024-06-09,1.098305666425,-0.35764478643880204
2024-06-08,1.105444460925,-0.35165998096505297
2024-06-07,1.092447455025,-0.3625560155900401
2024-06-06,1.109349261725,-0.3483863927980677
2024-06-05,1.077409413925,-0.3751631512471519
2024-06-04,1.040422863,-0.4061708112142562
2024-06-03,1.031365415175,-0.41376411892485865
2024-06-02,1.0218374029250001,-0.4217519241303099
2024-06-01,1.023645081625,-0.4202364574253167
2024-05-31,1.01658607475,-0.42615437297600695
2024-05-30,1.01112757505,-0.4307305039856637
2024-05-29,1.0253482686,-0.4188085913155978
2024-05-28,1.048338614225,-0.3995346443852188
2024-05-27,1.05685368635,-0.3923960371227367
2024-05-26,1.0490704323750002,-0.39892112493597426
2024-05-25,1.066129015175,-0.38462006896415163
2024-05-24,1.065293422175,-0.385320588016805
2024-05-23,1.084098609875,-0.3695552665354487
2024-05-22,1.1200459632000002,-0.33941881745483016
2024-05-21,1.144465009225,-0.31894712012355847
2024-05-20,1.08274822785,-0.3706873587584245
2024-05-19,1.05510991635,-0.39385792599500485
2024-05-18,1.075404051,-0.37684434644199777
2024-05-17,1.055053991175,-0.39390481084278406
2024-05-16,1.016117809375,-0.4265469430632207
2024-05-15,0.950022551275,-0.4819578758846842
2024-05-14,0.931533981875,-0.49745776054264823
2024-05-13,0.98192190225,-0.45521506793241434
2024-05-12,1.002250335875,-0.438172733847627
2024-05-11,1.005935855,-0.4350829803839425
2024-05-10,1.0360786312499999,-0.40981279613995136
2024-05-09,1.012563963825,-0.4295263080387078
2024-05-08,1.045253004675,-0.4021214639000112
2024-05-07,1.098502537575,-0.3574797395900458
2024-05-06,1.1053962316500001,-0.35170041395818846
2024-05-05,1.0903212534,-0.3643385158600219
2024-05-04,1.101593559425,-0.3548883826757436
2024-05-03,1.112234304625,-0.34596771825295775
2024-05-02,1.130100562075,-0.3309895485658813
2024-05-01,1.1317890312,-0.32957402115974055
2024-04-30,1.154687999075,-0.3103766807290134
2024-04-29,1.201924778375,-0.27077574596097764
2024-04-28,1.2230106918249999,-0.25309837897211745
2024-04-27,1.186378584925,-0.2838088909346173
2024-04-26,1.197902101525,-0.2741481554666727
2024-04-25,1.232016434325,-0.2455484183997583
2024-04-24,1.290075554125,-0.1968745788628325
2024-04-23,1.3615051161,-0.13699163455123015
2024-04-22,1.38892679215,-0.11400268355629523
2024-04-21,1.39705609225,-0.10718748811451183
2024-04-20,1.376572391725,-0.12435999014194171
2024-04-19,1.2799309952,-0.20537926572321336
2024-04-18,1.24978175595,-0.23065486822063333
2024-04-17,1.254708722475,-0.22652434783266054
2024-04-16,1.185115995925,-0.28486738191069105
2024-04-15,1.19667708665,-0.2751751461902919
2024-04-14,1.126438173825,-0.33405991026989085
2024-04-13,1.118267658225,-0.3409096587093832
2024-04-12,1.3336298102000002,-0.16036088594693104
2024-04-11,1.511577754925,-0.011178298658200119
2024-04-10,1.5378875097,0.010878473586807562
2024-04-09,1.644273100975,0.10006679088472713
2024-04-08,1.673387129475,0.12447452486974157
2024-04-07,1.6385693914250001,0.09528508829677426
2024-04-06,1.620411000725,0.08006200881804254
2024-04-05,1.630439317625,0.08846924422390962
2024-04-04,1.690020842975,0.1384193918362263
2024-04-03,1.70131611365,0.1478887774255181
2024-04-02,1.8516331584749999,0.2739070109895228
2024-04-01,1.928112904725,0.3380237752398364
2024-03-31,1.8975074162749999,0.3123656764106401
2024-03-30,1.90287000885,0.31686140372095084
2024-03-29,1.99372335555,0.3930282700789298
2024-03-28,2.05305756825,0.442771083231423
2024-03-27,2.0016146468000002,0.3996439308978466
2024-03-26,1.7968225579750001,0.2279565662902297
2024-03-25,1.6967792266500001,0.14408528004912222
2024-03-24,1.6614865938,0.11449771561318085
2024-03-23,1.688015997125,0.13673863013099669
2024-03-22,1.76620495365,0.20228831012214113
2024-03-21,1.816573469,0.24451473453753647
2024-03-20,1.6734297945,0.12451029307614644
2024-03-19,1.58675392705,0.051845614753118274
2024-03-18,1.59978180355,0.06276752973309509
2024-03-17,1.58126456315,0.0472436087539093
2024-03-16,1.579962682325,0.046152177492282544
2024-03-15,1.5017331494500001,-0.0194315196654274
2024-03-14,1.583598234,0.04920004076452528
2024-03-13,1.62157961035,0.08104171222320079
2024-03-12,1.56716139735,0.03542022542538946
2024-03-11,1.556713334525,0.0266610961935375
2024-03-10,1.578850797825,0.04522002957266158
2024-03-09,1.5828050688,0.04853509104079416
2024-03-08,1.556340451425,0.026348489797885198
2024-03-07,1.5365824955250003,0.009784415482479386
2024-03-06,1.4349474359749999,-0.07542129547048994
2024-03-05,1.42176378245,-0.08647380605619585
2024-03-04,1.518788909725,-0.005132829956293746
2024-03-03,1.5786671162,0.0450660401568399
2024-03-02,1.6512050728749998,0.10587820671564833
2024-03-01,1.6918570283249998,0.1399587570796853
2024-02-29,1.63575949655,0.09292941406794471
2024-02-28,1.602647767175,0.06517020917574678
2024-02-27,1.6458772018999999,0.10141158824461541
2024-02-26,1.6535207388000002,0.1078195443046931
2024-02-25,1.636610409675,0.09364277674117831
2024-02-24,1.6142553653499998,0.07490143439799099
2024-02-23,1.65942606455,0.11277027175214523
2024-02-22,1.70544497705,0.15135020838233892
2024-02-21,1.6886848848,0.137299391842048
2024-02-20,1.724962959475,0.1677131010323062
2024-02-19,1.78754029885,0.22017478811745037
2024-02-18,1.778502809825,0.21259821285873315
2024-02-17,1.7742356691999999,0.2090208572464155
2024-02-16,1.82792095195,0.2540278922663986
2024-02-15,1.8868926162,0.30346676307287546
2024-02-14,1.887049786375,0.30359852662534226
2024-02-13,1.809045044775,0.23820328314185835
2024-02-12,1.7417827897749998,0.18181399894258612
2024-02-11,1.724330209275,0.1671826351587646
2024-02-10,1.751415093875,0.1898892371781868
2024-02-09,1.6530801576,0.10745018323436228
2024-02-08,1.5401316196500001,0.012759822253232312
2024-02-07,1.525779250075,0.0007275190410122443
2024-02-06,1.5528028619,0.023382753054363947
2024-02-05,1.52994868865,0.0042229661793379055
2024-02-04,1.4653794804000002,-0.0499086033693075
2024-02-03,1.441288788175,-0.07010502542552205
2024-02-02,1.4940943765999999,-0.025835481786119722
2024-02-01,1.5109801308999997,-0.011679316517176967
2024-01-31,1.5461374539250001,0.017794810981854405
2024-01-30,1.5675461548,0.03574278667754844
2024-01-29,1.4483590121,-0.0641777060655137
2024-01-28,1.37863823495,-0.12262809131212003
2024-01-27,1.42868023365,-0.08067540199782473
2024-01-26,1.316368952925,-0.17483151864283242
2024-01-25,1.23329880535,-0.24447334317104882
2024-01-24,1.23285560625,-0.24484489895678277
2024-01-23,1.12303856455,-0.336909971326786
2024-01-22,1.0664938476,-0.3843142118486202
2024-01-21,1.0862696457749998,-0.36773517946920464
2024-01-20,1.12256225305,-0.33730928687963047
2024-01-19,1.1497879836,-0.3144846067151495
2024-01-18,1.236025517775,-0.24218740491544016
2024-01-17,1.274284858825,-0.2101127018632554
2024-01-16,1.3198350939249999,-0.17192568074126724
2024-01-15,1.3311154205,-0.16246882353214925
2024-01-14,1.2806192216499999,-0.2048022913579843
2024-01-13,1.232212701525,-0.24538387787223964
2024-01-12,1.1291844142,-0.3317576007653196
2024-01-11,0.9755199984999999,-0.46058210134476635
2024-01-10,0.8160813147499999,-0.5942474572020241
2024-01-09,0.82719602285,-0.5849294461742514
2024-01-08,0.8166730380249999,-0.5937513862344168
2024-01-07,0.8209060378999999,-0.590202652506015
2024-01-06,0.860716596875,-0.5568274865355438
2024-01-05,0.85580099925,-0.5609484758108125
2024-01-04,0.843786166,-0.5710211063930182
2024-01-03,0.850382809025,-0.5654908133884516
2024-01-02,0.8792410921,-0.5412974834767617
2024-01-01,0.8063099116000001,-0.6024393090697767
2023-12-31,0.7981754555,-0.609258827042069
2023-12-30,0.8014038610249999,-0.6065522945795502
2023-12-29,0.801894319975,-0.6061411185177361
2023-12-28,0.8172163666000001,-0.5932958869439267
2023-12-27,0.8640056548,-0.554070106158084
2023-12-26,0.85278795085,-0.5634744637149314
2023-12-25,0.7677607821250001,-0.6347569561305288
2023-12-24,0.7326749115000001,-0.6641711815389993
2023-12-23,0.7247403806250001,-0.6708230922799977
2023-12-22,0.68614674165,-0.7031780538620229
2023-12-21,0.6906613834,-0.6993932057819422
2023-12-20,0.6881521344749999,-0.7014968336005241
2023-12-19,0.6529795900500001,-0.7309837219540716
2023-12-18,0.6015150471000001,-0.774129000663404
2023-12-17,0.62129415875,-0.7575471904335659
2023-12-16,0.6252005888250001,-0.7542722363645452
2023-12-15,0.636252097825,-0.7450072082766256
2023-12-14,0.6543241648,-0.7298564982577368
2023-12-13,0.647427413625,-0.7356383868081391
2023-12-12,0.6424417676749999,-0.7398181010682616
2023-12-11,0.66026792235,-0.7248735515263416
2023-12-10,0.6876236831,-0.7019398605964279
2023-12-09,0.695138140675,-0.6956401181361127
2023-12-08,0.690155047575,-0.6998176922154731
2023-12-07,0.64634126,-0.7365489632591395
2023-12-06,0.6328326464,-0.7478739039919258
2023-12-05,0.6372173162,-0.7441980178434141
2023-12-04,0.61648459195,-0.7615792888096995
2023-12-03,0.61828284155,-0.760071726986867
2023-12-02,0.6192802557,-0.759235545238742
2023-12-01,0.6075026565,-0.7691092907513467
2023-11-30,0.60628511045,-0.7701300199885563
2023-11-29,0.6055864199750001,-0.7707157668649003
2023-11-28,0.6017387331249999,-0.7739414735750672
2023-11-27,0.613790962425,-0.763837492029511
2023-11-26,0.642652137,-0.7396417380299687
2023-11-25,0.6485969253,-0.734657927169729
2023-11-24,0.6093811760500001,-0.7675344346484871
2023-11-23,0.572884737175,-0.7981312093772521
2023-11-22,0.53231875805,-0.8321396815240953
2023-11-21,0.536090805875,-0.8289773867598598
2023-11-20,0.561782134025,-0.8074390722251017
2023-11-19,0.5520398329749999,-0.8156065263591226
2023-11-18,0.543013160125,-0.8231740338819152
2023-11-17,0.5585938581500001,-0.8101119620118187
2023-11-16,0.595495146375,-0.7791757819946786
2023-11-15,0.59237598975,-0.7817907256861913
2023-11-14,0.587996231375,-0.7854624943435463
2023-11-13,0.620651941175,-0.758085593277099
2023-11-12,0.603734738825,-0.7722681230060048
2023-11-11,0.5969860409750001,-0.7779258911114402
2023-11-10,0.5834858066499999,-0.7892438070824287
2023-11-09,0.56685833605,-0.8031834403162302
2023-11-08,0.5555016723499999,-0.8127042947231314
2023-11-07,0.5182786502750001,-0.8439102001829312
2023-11-06,0.5127402889,-0.8485532831954344
2023-11-05,0.5033709926750001,-0.8564080288856983
2023-11-04,0.483141980025,-0.8733670134364173
2023-11-03,0.45133185492500005,-0.9000350189125688
2023-11-02,0.46269892490000003,-0.8905054404092421
2023-11-01,0.451849181875,-0.8996013180738518
2023-10-31,0.45198915295,-0.8994839733798946
2023-10-30,0.4587452049,-0.8938200399677068
2023-10-29,0.460329708875,-0.8924916717029028
2023-10-28,0.45181583325,-0.8996292758800952
2023-10-27,0.43724000975,-0.9118489115997114
2023-10-26,0.439919654225,-0.9096024327408954
2023-10-25,0.43555285705,-0.9132633353814872
2023-10-24,0.43206528104999997,-0.916187143306609
2023-10-23,0.40985756755,-0.9348049709124112
2023-10-22,0.39938204785,-0.9435871186042833
2023-10-21,0.388619314,-0.952610052162321
2023-10-20,0.37715281105,-0.9622229902599114
2023-10-19,0.3752907778,-0.9637840250798522
2023-10-18,0.380207256,-0.9596622975748894
2023-10-17,0.39512855975,-0.9471530286278044
2023-10-16,0.41351641145,-0.9317375806127866
2023-10-15,0.41228815654999995,-0.9327672876100507
2023-10-14,0.4150833939,-0.9304239015113601
2023-10-13,0.41234062689999995,-0.9327232991134089
2023-10-12,0.407998673725,-0.9363633737966768
2023-10-11,0.4114214891,-0.9334938579152584
2023-10-10,0.41548399950000003,-0.9300880539690761
2023-10-09,0.424989560025,-0.9221190711581728
2023-10-08,0.440154564475,-0.909405495828082
2023-10-07,0.44583645395,-0.9046420860911556
2023-10-06,0.4396626234,-0.9098179144287886
2023-10-05,0.439873080825,-0.9096414775318964
2023-10-04,0.4407187295,-0.9089325283081853
2023-10-03,0.45553759304999997,-0.896509140061223
2023-10-02,0.48494671954999996,-0.8718540107875933
2023-10-01,0.48698199080000004,-0.8701477419606136
2023-09-30,0.4745898468,-0.8805366908570533
2023-09-29,0.46663167807500006,-0.8872084183800122
2023-09-28,0.44209185225,-0.9077813714076288
2023-09-27,0.437077148275,-0.9119854464512248
2023-09-26,0.4406893919,-0.9089571234732466
2023-09-25,0.441170456875,-0.9085538228465638
2023-09-24,0.446360707675,-0.9042025781934268
2023-09-23,0.44552508685000003,-0.9049031205731575
2023-09-22,0.441398244925,-0.9083628568272318
2023-09-21,0.444720878025,-0.9055773287154281
2023-09-20,0.44872426312499997,-0.9022210924405214
2023-09-19,0.45168853492500005,-0.8997359963792296
2023-09-18,0.441216893425,-0.9085148927837049
2023-09-17,0.449729417425,-0.9013784217407832
2023-09-16,0.456243671925,-0.8959171991227355
2023-09-15,0.443072297525,-0.9069594155089779
2023-09-14,0.443918415675,-0.9062500727010909
2023-09-13,0.43366090315,-0.9148494541662204
2023-09-12,0.43366004495,-0.9148501736378425
2023-09-11,0.43912592925000005,-0.9102678517517706
2023-09-10,0.466213537625,-0.8875589662566818
2023-09-09,0.4814912836,-0.8747508741148327
2023-09-08,0.48374906935,-0.8728580603470247
2023-09-07,0.48250268815,-0.8739029635205419
2023-09-06,0.485672195825,-0.8712458080466831
2023-09-05,0.483959036425,-0.8726820345348562
2023-09-04,0.483846512325,-0.872776369068454
2023-09-03,0.487815811575,-0.8694487086520702
2023-09-02,0.49103823704999994,-0.8667471895620436
2023-09-01,0.49650132234999994,-0.8621672142164866
2023-08-31,0.510798140875,-0.8501814822045038
2023-08-30,0.533770385825,-0.8309227099676698
2023-08-29,0.5387116199,-0.8267802283849411
2023-08-28,0.563096892075,-0.8063368453471189
2023-08-27,0.585098996525,-0.787891390004994
2023-08-26,0.573590312625,-0.7975396904849092
2023-08-25,0.55908921485,-0.8096966799232787
2023-08-24,0.587122948625,-0.786194610582826
2023-08-23,0.5729138585,-0.7981067955262493
2023-08-22,0.52847985475,-0.835358024548682
2023-08-21,0.5290440198999999,-0.8348850569239916
2023-08-20,0.5533442977499999,-0.8145129288440613
2023-08-19,0.5214231196,-0.8412740355996398
2023-08-18,0.47925156194999996,-0.8766285438517322
2023-08-17,0.499943393975,-0.8592815548656905
