date,merged_apy,merged_tvl,merged_apy_scaled,merged_tvl_scaled
2024-09-22,138.42135,25068.0,-0.040952328357585374,-0.7219767064898905
2024-09-23,70.11606,24965.0,-0.6251635842868962,-0.7219849353739757
2024-09-24,60.47135,26493.0,-0.7076542397276973,-0.7218628602780341
2024-09-25,54.25809,26057.0,-0.7607958987121675,-0.7218976932242583
2024-09-26,35.1223,26111.0,-0.9244632209517708,-0.7218933790520196
2024-09-27,78.13082,27125.0,-0.5566137983834618,-0.7218123684844249
2024-09-28,72.25868,56004.0,-0.6068378774319915,-0.7195051651495458
2024-09-29,234.93709,61857.0,0.7845413000619244,-0.7190375568141101
2024-09-30,345.78871,77259.0,1.7326488938075728,-0.7178070590211184
2024-10-01,400.65938,103082.0,2.201954609871186,-0.7157440058781224
2024-10-02,376.66516,125848.0,1.996733412490366,-0.7139251828190879
2024-10-03,564.29927,129099.0,3.6015572710564956,-0.7136654536718983
2024-10-04,309.32661,141601.0,1.4207906287329335,-0.7126666429065442
2024-10-05,129.09324,139546.0,-0.12073512202622735,-0.712830821127853
2024-10-06,194.89969,151492.0,0.4421036976720625,-0.7118764303581426
2024-10-07,347.97143,151957.0,1.7513175736791031,-0.7118392805416421
2024-10-08,486.26058,651067.0,2.934096799166571,-0.6719643452436235
2024-10-09,190.15899,4442421.0,0.4015567605170619,-0.3690651938704109
2024-10-10,192.96572,2912540.0,0.4255625623862068,-0.4912905668115823
2024-10-11,162.09593,4930813.0,0.16153500630418033,-0.33004654186970983
2024-10-12,161.83841,5514070.0,0.15933245240788746,-0.28344892784250847
2024-10-13,147.70921,5853782.0,0.03848620935297297,-0.256308630072557
2024-10-14,196.79135,6231397.0,0.45828295793713475,-0.22614018285138066
2024-10-15,211.52932,5786416.0,0.5843359761374604,-0.26169063983250235
2024-10-16,160.51854,6344729.0,0.14804367945394165,-0.21708585381129922
2024-10-17,120.56418,6133290.0,-0.19368368654438486,-0.23397815499636415
2024-10-18,125.31397,6744336.0,-0.1530590031369872,-0.18516041999984417
2024-10-19,90.24223,5980614.0,-0.4530255983015235,-0.24617575797278277
2024-10-20,134.11853,6760893.0,-0.07775410280635436,-0.18383764685618986
2024-10-21,131.43495,6840081.0,-0.10070660973790804,-0.17751115294426764
2024-10-22,184.4228,7372882.0,0.3524954540772657,-0.13494457362964837
2024-10-23,168.59223,7460736.0,0.21709749029178332,-0.1279257349654819
2024-10-24,108.58148,11985199.0,-0.2961710373253295,0.2335430181816786
2024-10-25,116.74122,10893347.0,-0.22638124573734802,0.14631269249192635
2024-10-26,138.87141,10336947.0,-0.03710299080490753,0.10186074001688566
2024-10-27,103.00148,10306845.0,-0.34389645958889875,0.0994558286700063
2024-10-28,219.96454,10689959.0,0.6564819324790561,0.1300636024308308
2024-10-29,218.53517,11510088.0,0.6442566122602608,0.1955854128754797
2024-10-30,173.00903,10608494.0,0.25487412919030167,0.12355519425617373
2024-10-31,165.12894,12440365.0,0.1874761681284864,0.2699071759822796
2024-11-01,194.36819,12759265.0,0.43755780843674225,0.29538475981457735
2024-11-02,112.62048,13565292.0,-0.2616257003141187,0.3597799321682791
2024-11-03,157.6973,13259213.0,0.12391377438102558,0.33532664467437545
2024-11-04,188.27178,12099420.0,0.3854155608485978,0.24266837127954277
2024-11-05,150.64331,14462885.0,0.06358139957941358,0.43149050258152355
2024-11-06,344.51057,14120579.0,1.721717035167437,0.404142964759954
2024-11-07,229.21805,15252486.0,0.7356266765955725,0.4945733676538539
2024-11-08,210.52581,16648185.0,0.5757530122493395,0.6060786617183073
2024-11-09,245.34074,19194763.0,0.8735231261071541,0.8095300711898821
2024-11-10,566.14806,15372450.0,3.617369866652672,0.5041575409585192
2024-11-11,480.89032,17809275.0,2.8881652711799837,0.6988405551389489
2024-11-12,416.85603,19263096.0,2.3404836350513367,0.8149893365897328
2024-11-13,489.03281,19893587.0,2.957807524500215,0.8653605730526028
2024-11-14,343.62215,19898013.0,1.7141184294958598,0.8657141753920251
2024-11-15,290.43226,21354838.0,1.2591883290652506,0.9821029526466102
2024-11-16,270.69036,21040518.0,1.0903369825087708,0.956991274533823
2024-11-17,305.38805,19698844.0,1.387104349322467,0.8498021500101031
2024-11-18,215.63028,21716083.0,0.6194112535005439,1.010963566542811
2024-11-19,201.7615,20401625.0,0.5007923678767906,0.9059487848274316
2024-11-20,265.59283,21724197.0,1.0467380986823884,1.0116118108677254
2024-11-21,215.90128,24127536.0,0.6217291010692586,1.2036195589076462
2024-11-22,186.88922,24428912.0,0.37359060389434673,1.2276971139563844
2024-11-23,193.02628,23781193.0,0.4260805286177986,1.1759494967651893
2024-11-24,221.25189,23731167.0,0.6674925637247561,1.1719528156463603
2024-11-25,203.55749,23895712.0,0.5161533680795052,1.1850986577024452
2024-11-26,317.29588,23184537.0,1.4889513412566602,1.1282814087782234
2024-11-27,188.74551,24258299.0,0.38946734656345805,1.2140664867679873
2024-11-28,175.36445,28069529.0,0.27501990232794626,1.5185535730933817
2024-11-29,118.32605,28083327.0,-0.212826284990758,1.5196559239924663
2024-11-30,118.69649,27409240.0,-0.20965793276435715,1.465801712475495
2024-12-01,132.19105,27220393.0,-0.0942397294917638,1.4507143331278063
2024-12-02,164.67036,26380636.0,0.18355395950095446,1.3836244009664427
